Name	SMARTS	Reject	Accept
3681_1190	Clc1ccc(COc2ccc(Br)cc2C=C2C(=O)NC(=O)NC2=O)cc1		['Clc1ccc(COc2ccc(Br)cc2C=C2C(=O)NC(=O)NC2=O)cc1']
4854_0030	NC(=N)Nc1nc(cs1)c1ccc(O)c(O)c1		['NC(=N)Nc1nc(cs1)c1ccc(O)c(O)c1']
1687_0217	Clc1ccccc1c1nnc(NC(=O)c2cccs2)s1		['Clc1ccccc1c1nnc(NC(=O)c2cccs2)s1']
4896_5245	Brc1ccc2NC(=O)C(=Cc3cccc(OCC=C)c3)c2c1		['Brc1ccc2NC(=O)C(=Cc3cccc(OCC=C)c3)c2c1']
C155_0360	CC(C)CC(NC(=O)C1CCCCC1)C(=O)Nc1cc(C)cc(C)c1		['CC(C)CC(NC(=O)C1CCCCC1)C(=O)Nc1cc(C)cc(C)c1']
4695_1149	O1c2ccccc2C(c2ccccc12)n1nnc2ccccc12		['O1c2ccccc2C(c2ccccc12)n1nnc2ccccc12']
2110_0302	CCOc1cc(C=C2SC(=S)N(NC(=O)c3ccccc3Cl)C2=O)ccc1O		['CCOc1cc(C=C2SC(=S)N(NC(=O)c3ccccc3Cl)C2=O)ccc1O']
4112_3656	CN(C)c1ccc(Nc2nc(cs2)c2ccc(Cl)cc2)cc1		['CN(C)c1ccc(Nc2nc(cs2)c2ccc(Cl)cc2)cc1']
C310_1061	COc1ccc(C=c2sc3ccc(cc3n(C)c2=O)C(=O)NCc2ccccc2)cc1		['COc1ccc(C=c2sc3ccc(cc3n(C)c2=O)C(=O)NCc2ccccc2)cc1']
C801_0362	Fc1ccc(cc1)n1ncc2c(=O)n(CC(=O)N3CCN(CC3)c3ccccc3)cnc12		['Fc1ccc(cc1)n1ncc2c(=O)n(CC(=O)N3CCN(CC3)c3ccccc3)cnc12']
K781_3644	[O-]=N(=O)c1cc(ccc1N1CCN(CC1)c1ccccn1)C(=O)NCc1cccs1		['[O-]=N(=O)c1cc(ccc1N1CCN(CC1)c1ccccn1)C(=O)NCc1cccs1']
0831_0436	O=C(Nc1nc(cs1)c1ccccc1)c1ccccc1		['O=C(Nc1nc(cs1)c1ccccc1)c1ccccc1']
Bisindolylmalemide_i	[CH3][N]([CH3])[C][C][C][n]1[c][c]([C]2=[C]([C](=O)[N][C]2=O)[c]3[c][n]([CH3])[c]4[c][c][c][c][c]34)[c]5[c][c][c][c][c]15		['[CH3][N]([CH3])[C][C][C][n]1[c][c]([C]2=[C]([C](=O)[N][C]2=O)[c]3[c][n]([CH3])[c]4[c][c][c][c][c]34)[c]5[c][c][c][c][c]15']
3643_1650	Cc1ccc(C=C(C#N)c2nc3ccccc3c(=O)[nH]2)cc1		['Cc1ccc(C=C(C#N)c2nc3ccccc3c(=O)[nH]2)cc1']
C224_5057	Cc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1		['Cc1ccc(NC(=O)c2ccc(NC(=O)CCS(=O)(=O)c3cccs3)cc2)cc1']
8003_5245	Oc1ccc(cc1)N1C(=O)c2cc3ccccc3c(c3ccccc3)c2C1=O		['Oc1ccc(cc1)N1C(=O)c2cc3ccccc3c(c3ccccc3)c2C1=O']
3331_3149	Clc1ccc(cc1)N=C1C(=O)Nc2ccc(Br)cc12		['Clc1ccc(cc1)N=C1C(=O)Nc2ccc(Br)cc12']
1687_0292	Brc1ccc(cc1)c1nnc(NC(=O)c2cccs2)s1		['Brc1ccc(cc1)c1nnc(NC(=O)c2cccs2)s1']
4264_0007	Oc1ccccc1C=NN=C1NC(=O)C(Cc2ccc(Cl)cc2)S1		['Oc1ccccc1C=NN=C1NC(=O)C(Cc2ccc(Cl)cc2)S1']
4476_1849	COC(=O)C1=C(C)NC(=C(C1c1oc(cc1)c1cc(Cl)ccc1Cl)C(=O)OC)C		['COC(=O)C1=C(C)NC(=C(C1c1oc(cc1)c1cc(Cl)ccc1Cl)C(=O)OC)C']
K788_2054	COc1ccc(NC(=S)NCC2CCN(C2)c2ccc(OC)cc2)cc1		['COc1ccc(NC(=S)NCC2CCN(C2)c2ccc(OC)cc2)cc1']
8012_8466	CCOc1ccc2nc(SCC(=O)c3ccc(O)cc3)sc2c1		['CCOc1ccc2nc(SCC(=O)c3ccc(O)cc3)sc2c1']
5186_0397	Cc1cccnc1Nc1nc(cs1)c1ccc(O)c(O)c1		['Cc1cccnc1Nc1nc(cs1)c1ccc(O)c(O)c1']
1814_1801	Oc1ccc(Br)cc1C=C1C(=O)Nc2ccccc12		['Oc1ccc(Br)cc1C=C1C(=O)Nc2ccccc12']
4554_1325	CCCCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1[nH]c2ccccc2n1		['CCCCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1[nH]c2ccccc2n1']
4476_4106	CCOC(=O)C1=C(C)NC(=C(C1c1cccc(Oc2ccccc2)c1)C(=O)OCC)C		['CCOC(=O)C1=C(C)NC(=C(C1c1cccc(Oc2ccccc2)c1)C(=O)OCC)C']
0800_0109	O=C(Nc1nc(cs1)c1ccc2ccccc2c1)c1ccccc1		['O=C(Nc1nc(cs1)c1ccc2ccccc2c1)c1ccccc1']
1814_1806	CCCCCCc1cc(C=C2C(=O)Nc3ccccc23)c(O)cc1O		['CCCCCCc1cc(C=C2C(=O)Nc3ccccc23)c(O)cc1O']
5432_0037	Cn1cc(C(=O)NN=Cc2ccccc2O)c2ccccc12		['Cn1cc(C(=O)NN=Cc2ccccc2O)c2ccccc12']
C336_0015	CCOc1ccc(NC(=O)CSc2nc3ccccc3c3=NC(C(=O)n23)c2ccccc2)cc1		['CCOc1ccc(NC(=O)CSc2nc3ccccc3c3=NC(C(=O)n23)c2ccccc2)cc1']
2159_2474	COc1ccc(C=C2SC(=O)N(Cc3ccccc3)C2=O)cc1		['COc1ccc(C=C2SC(=O)N(Cc3ccccc3)C2=O)cc1']
0657_0230	CCN(CC)c1ccc2cc(c(=O)oc2c1)c1csc(NN=Cc2ccccc2)n1		['CCN(CC)c1ccc2cc(c(=O)oc2c1)c1csc(NN=Cc2ccccc2)n1']
3355_0028	COc1ccc(cc1)C1CC(=NN1S(=O)(=O)c1ccccc1)c1ccccc1		['COc1ccc(cc1)C1CC(=NN1S(=O)(=O)c1ccccc1)c1ccccc1']
1331_0061	Cc1ccc(cc1)C(=O)NN1C(=S)SC(=Cc2ccccc2)C1=O		['Cc1ccc(cc1)C(=O)NN1C(=S)SC(=Cc2ccccc2)C1=O']
5682_0014	Clc1ccc(CNC=C2C(=O)Nc3ccccc23)cc1		['Clc1ccc(CNC=C2C(=O)Nc3ccccc23)cc1']
5591_2622	CC(C)c1ccc(cc1)S(=O)(=O)N=C1C=C(Nc2ccc(O)cc2)C(=O)c2ccccc12		['CC(C)c1ccc(cc1)S(=O)(=O)N=C1C=C(Nc2ccc(O)cc2)C(=O)c2ccccc12']
Miconazole	Cl[c]1[c][c][c]([C][O][C]([C][n]2[c][c][n][c]2)[c]3[c][c][c](Cl)[c][c]3Cl)[c](Cl)[c]1		['Cl[c]1[c][c][c]([C][O][C]([C][n]2[c][c][n][c]2)[c]3[c][c][c](Cl)[c][c]3Cl)[c](Cl)[c]1']
3253_4022	Oc1ccc(Br)cc1C=NNC(=O)c1cc([nH]n1)c1cccs1		['Oc1ccc(Br)cc1C=NNC(=O)c1cc([nH]n1)c1cccs1']
3254_3201	[O-]=N(=O)c1cc(C=NNC(=O)c2cccs2)ccc1Cl		['[O-]=N(=O)c1cc(C=NNC(=O)c2cccs2)ccc1Cl']
1959_0064	C1C=CC2C1C(Nc1ccc3ccccc3c21)c1ccccc1		['C1C=CC2C1C(Nc1ccc3ccccc3c21)c1ccccc1']
2082_0084	Cc1ccc(cc1Cl)N1NC(=O)C(=Cc2ccccc2OCC=C)C1=O		['Cc1ccc(cc1Cl)N1NC(=O)C(=Cc2ccccc2OCC=C)C1=O']
3254_3286	Oc1ccc(C=NNC(=O)c2cc([nH]n2)c2ccc3ccccc3c2)cc1O		['Oc1ccc(C=NNC(=O)c2cc([nH]n2)c2ccc3ccccc3c2)cc1O']
3209_0258	Cc1c(Cl)c(nn1CC(=O)Nc1cccc(Cl)c1)C(F)(F)F		['Cc1c(Cl)c(nn1CC(=O)Nc1cccc(Cl)c1)C(F)(F)F']
0844_0233	Oc1ccccc1C=NNC(=O)c1cccc(c1)N(=O)=[O-]		['Oc1ccccc1C=NNC(=O)c1cccc(c1)N(=O)=[O-]']
8006_5314	Oc1ccc(Br)cc1C=Nc1cccc2c(=O)[nH][nH]c(=O)c12		['Oc1ccc(Br)cc1C=Nc1cccc2c(=O)[nH][nH]c(=O)c12']
8005_8816	Oc1c(Cl)cc(Cl)cc1C=NNc1nc(cs1)c1ccccc1		['Oc1c(Cl)cc(Cl)cc1C=NNc1nc(cs1)c1ccccc1']
5311_0132	CCOc1ccc(C=C2C(=O)Nc3ccccc23)cc1		['CCOc1ccc(C=C2C(=O)Nc3ccccc23)cc1']
8003_9574	Oc1c(I)cc(I)cc1C=Nc1ccc(cc1)N(=O)=[O-]		['Oc1c(I)cc(I)cc1C=Nc1ccc(cc1)N(=O)=[O-]']
2783_5196	[O-]=N(=O)c1cc(ccc1Cl)C(=O)Nc1ccc(NC(=O)c2ccccc2)cc1		['[O-]=N(=O)c1cc(ccc1Cl)C(=O)Nc1ccc(NC(=O)c2ccccc2)cc1']
8003_3961	Nc1cccc(Oc2ccc3C(=O)N(C(=O)c3c2)c2ccccc2)c1		['Nc1cccc(Oc2ccc3C(=O)N(C(=O)c3c2)c2ccccc2)c1']
Rottlerin	[CH3][C](=O)[c]1[c]([O])[c]([CH3])[c]([O])[c]([C][c]2[c]([O])[c]([C](=O)/[C]=[C]/[c]3[c][c][c][c][c]3)[c]4[O][C]([CH3])([CH3])[C]=[C][c]4[c]2[O])[c]1[O]		['[CH3][C](=O)[c]1[c]([O])[c]([CH3])[c]([O])[c]([C][c]2[c]([O])[c]([C](=O)/[C]=[C]/[c]3[c][c][c][c][c]3)[c]4[O][C]([CH3])([CH3])[C]=[C][c]4[c]2[O])[c]1[O]']
8013_1565	O=C(Nc1ccccc1)c1cccc(c1)S(=O)(=O)NCCC12CC3CC(CC(C3)C1)C2		['O=C(Nc1ccccc1)c1cccc(c1)S(=O)(=O)NCCC12CC3CC(CC(C3)C1)C2']
2276_0149	CCOC(=O)c1sc(NC(=O)COc2ccc(CC)cc2)nc1C		['CCOC(=O)c1sc(NC(=O)COc2ccc(CC)cc2)nc1C']
3289_1461	OC(=O)c1ccc(Oc2ccc3C(=O)N(C(=O)c3c2)c2ccc(Oc3ccccc3)cc2)cc1		['OC(=O)c1ccc(Oc2ccc3C(=O)N(C(=O)c3c2)c2ccc(Oc3ccccc3)cc2)cc1']
C280_0321	CC1Cc2c(S1)c(=O)n(Cc1ccccc1)c(n2)SCC(=O)Nc1ccccc1		['CC1Cc2c(S1)c(=O)n(Cc1ccccc1)c(n2)SCC(=O)Nc1ccccc1']
1502_1187	Oc1cc2ccccc2cc1C(=O)NN=Cc1oc(cc1)c1ccc(Cl)cc1		['Oc1cc2ccccc2cc1C(=O)NN=Cc1oc(cc1)c1ccc(Cl)cc1']
2681_3685	[O-]=N(=O)c1cccc(C=C(NC(=O)c2cccs2)C(=O)Nc2ccccc2Br)c1		['[O-]=N(=O)c1cccc(C=C(NC(=O)c2cccs2)C(=O)Nc2ccccc2Br)c1']
4296_0709	CC1=C(C(C(=C(N1)SCC(=O)Nc1ccc(Cl)c(Cl)c1)C#N)c1occc1)C(=O)N		['CC1=C(C(C(=C(N1)SCC(=O)Nc1ccc(Cl)c(Cl)c1)C#N)c1occc1)C(=O)N']
3738_4387	O=C(Nc1ccc(NC(=O)c2cccs2)cc1)c1oc2ccccc2c1		['O=C(Nc1ccc(NC(=O)c2cccs2)cc1)c1oc2ccccc2c1']
2_05	[CH3][C]([CH3])[C][C]([O][c]1[c][c][c]([O][C](=O)[c]2[c][c]([n][c]([c]2)[c]3[c][c][c](Cl)[c][c]3)[c]4[c][c][c](Cl)[c][c]4)[c][c]1)[C]([O])=O		['[CH3][C]([CH3])[C][C]([O][c]1[c][c][c]([O][C](=O)[c]2[c][c]([n][c]([c]2)[c]3[c][c][c](Cl)[c][c]3)[c]4[c][c][c](Cl)[c][c]4)[c][c]1)[C]([O])=O']
2_04	[CH3][C][C][C][c]1[c][c][c]([c][c]1)[c]2[c][c]([c][c]([n]2)[c]3[c][c][c](Cl)[c][c]3)[C]([O])=O		['[CH3][C][C][C][c]1[c][c][c]([c][c]1)[c]2[c][c]([c][c]([n]2)[c]3[c][c][c](Cl)[c][c]3)[C]([O])=O']
2_07	[C][O][c]1[c][c][c]2[C]3[C][C][C]4([C])[C]([C][C][C]4[C]3[C][C][c]2[c]1)[N][C][C][N][c]5[c][c][c]([c][n]5)[N+](=O)[O-]		['[C][O][c]1[c][c][c]2[C]3[C][C][C]4([C])[C]([C][C][C]4[C]3[C][C][c]2[c]1)[N][C][C][N][c]5[c][c][c]([c][n]5)[N+](=O)[O-]']
2_06	[CH3][c]1[c][c][c]([c][c]1)[c]2[c][c]([c][c]([n]2)[c]3[c][c][c]4[c][c][c][c][c]4[c]3)[C]([O])=O		['[CH3][c]1[c][c][c]([c][c]1)[c]2[c][c]([c][c]([n]2)[c]3[c][c][c]4[c][c][c][c][c]4[c]3)[C]([O])=O']
2_01	[O][C](=O)[c]1[c][c]([n][c]([c]1)[c]2[c][c][c]([S][c]3[c][c][c](Cl)[c][c]3)[c][c]2)[c]4[c][c][c](Cl)[c][c]4		['[O][C](=O)[c]1[c][c]([n][c]([c]1)[c]2[c][c][c]([S][c]3[c][c][c](Cl)[c][c]3)[c][c]2)[c]4[c][c][c](Cl)[c][c]4']
4356_1378	Clc1ccc(NC2=NC(=O)C(=C3C(=O)Nc4ccccc34)S2)cc1		['Clc1ccc(NC2=NC(=O)C(=C3C(=O)Nc4ccccc34)S2)cc1']
2_03	[O][C](=O)[c]1[c][c]([n][c]([c]1)[c]2[c][c][c]([c][c]2)[c]3[c][c][c][c][c]3)[c]4[c][c][c](Cl)[c][c]4		['[O][C](=O)[c]1[c][c]([n][c]([c]1)[c]2[c][c][c]([c][c]2)[c]3[c][c][c][c][c]3)[c]4[c][c][c](Cl)[c][c]4']
2_02	[CH3][C]([CH3])([CH3])[c]1[c][c][c]([c][c]1)[c]2[c][c]([c][c]([n]2)[c]3[c][c][c](Cl)[c](Cl)[c]3)[C]([O])=O		['[CH3][C]([CH3])([CH3])[c]1[c][c][c]([c][c]1)[c]2[c][c]([c][c]([n]2)[c]3[c][c][c](Cl)[c](Cl)[c]3)[C]([O])=O']
3229_1438	Clc1ccc(Sc2ccccc2C=C2SC(=O)NC2=O)cc1		['Clc1ccc(Sc2ccccc2C=C2SC(=O)NC2=O)cc1']
3254_3578	Oc1ccc(C=NNC(=O)c2cc([nH]n2)c2ccc(OCc3ccccc3)cc2)cc1		['Oc1ccc(C=NNC(=O)c2cc([nH]n2)c2ccc(OCc3ccccc3)cc2)cc1']
2738_0167	CCOc1ccc(cc1)N=C1SC(CC(=O)N1Cc1ccccc1)C(=O)Nc1ccccc1OC		['CCOc1ccc(cc1)N=C1SC(CC(=O)N1Cc1ccccc1)C(=O)Nc1ccccc1OC']
D030_0006	O=S(=O)(NCC(Nc1ccccc1)c1ccccc1)c1ccccc1		['O=S(=O)(NCC(Nc1ccccc1)c1ccccc1)c1ccccc1']
2_09	[CH3][O][C]1[C][C][C]2([CH3])[C]([C][C][C]3[C]4[C][C][C]([N][C][C][N]([#1]))[C]4([CH3])[C][C]([O])[C]23)[C]1		['[CH3][O][C]1[C][C][C]2([CH3])[C]([C][C][C]3[C]4[C][C][C]([N][C][C][N]([#1]))[C]4([CH3])[C][C]([O])[C]23)[C]1']
2_08	[CH3][O][c]1[c][c][c]2[C]3[C][C][C]4([CH3])[C]([C][C][C]4[C]3[C][C][c]2[c]1)[N][C][C][C][c]5[c][c][c][c][c]5		['[CH3][O][c]1[c][c][c]2[C]3[C][C][C]4([CH3])[C]([C][C][C]4[C]3[C][C][c]2[c]1)[N][C][C][C][c]5[c][c][c][c][c]5']
K939_0042	Cc1ccc2NC(=O)C(=Cc3ccc(cc3)C(C)(C)C)c2c1		['Cc1ccc2NC(=O)C(=Cc3ccc(cc3)C(C)(C)C)c2c1']
3254_3219	[O-]=N(=O)c1ccc(Cl)c(C=NNC(=O)c2cccs2)c1		['[O-]=N(=O)c1ccc(Cl)c(C=NNC(=O)c2cccs2)c1']
4358_4590	COc1ccc(Nc2nc(nc3ccccc23)c2ccc(cc2)N(=O)=[O-])cc1		['COc1ccc(Nc2nc(nc3ccccc23)c2ccc(cc2)N(=O)=[O-])cc1']
C549_0174	CSc1cccc(NC(=O)c2nnn(Cc3ccc(F)cc3)c2N)c1		['CSc1cccc(NC(=O)c2nnn(Cc3ccc(F)cc3)c2N)c1']
3736_0402	COc1ccc2[nH]c(SCc3cccc(I)c3)nc2c1		['COc1ccc2[nH]c(SCc3cccc(I)c3)nc2c1']
3254_4008	Cc1ccc(s1)c1cc([nH]n1)C(=O)NN=Cc1ccccc1		['Cc1ccc(s1)c1cc([nH]n1)C(=O)NN=Cc1ccccc1']
K939_0049	Cc1ccc2NC(=O)C(=Cc3ccc(Br)cc3)c2c1		['Cc1ccc2NC(=O)C(=Cc3ccc(Br)cc3)c2c1']
4076_0222	CC(C)Oc1ccc(cc1)c1cc([nH]n1)C(=O)NN=Cc1ccccc1O		['CC(C)Oc1ccc(cc1)c1cc([nH]n1)C(=O)NN=Cc1ccccc1O']
2023_0191	[O-]=N(=O)c1ccc(Cl)cc1NCCOc1ccccc1		['[O-]=N(=O)c1ccc(Cl)cc1NCCOc1ccccc1']
4191_2977	COc1ccccc1NC(=O)CN(CCc1ccccc1)S(=O)(=O)c1ccccc1		['COc1ccccc1NC(=O)CN(CCc1ccccc1)S(=O)(=O)c1ccccc1']
8007_0609	COc1ccc2oc(=O)c(cc2c1)c1csc(Nc2cccc3ccccc23)n1		['COc1ccc2oc(=O)c(cc2c1)c1csc(Nc2cccc3ccccc23)n1']
4896_5304	CSc1ccc(C=C2C(=O)Nc3ccc(Br)cc23)cc1		['CSc1ccc(C=C2C(=O)Nc3ccc(Br)cc23)cc1']
0393_0188	Oc1ccccc1C=Nn1c2ccccc2c2ccccc12		['Oc1ccccc1C=Nn1c2ccccc2c2ccccc12']
8005_6509	Brc1cccc(c1)C(=O)Oc1ccc(C=NNC(=O)c2cccnc2)cc1		['Brc1cccc(c1)C(=O)Oc1ccc(C=NNC(=O)c2cccnc2)cc1']
C131_0032	Brc1ccc2NC(=O)C(=Cc3ccccc3)c2c1		['Brc1ccc2NC(=O)C(=Cc3ccccc3)c2c1']
3720_3614	Cn1cc(C=C2C(=O)NC(=S)NC2=O)c2ccccc12		['Cn1cc(C=C2C(=O)NC(=S)NC2=O)c2ccccc12']
K284_0591	COc1ccccc1Cn1c(nc2ccccc2c1=O)SCC#N		['COc1ccccc1Cn1c(nc2ccccc2c1=O)SCC#N']
4896_5188	OC(=O)COc1ccc(Br)cc1C=C1C(=O)Nc2ccc(Br)cc12		['OC(=O)COc1ccc(Br)cc1C=C1C(=O)Nc2ccc(Br)cc12']
4554_6348	CCOc1ccc(cc1)C1CC(=O)NC(=C1C#N)SCC(=O)Nc1cccc(C)c1		['CCOc1ccc(cc1)C1CC(=O)NC(=C1C#N)SCC(=O)Nc1cccc(C)c1']
4449_1925	Clc1ccc(Sc2oc(C=C3NC(=O)NC3=O)cc2Br)cc1		['Clc1ccc(Sc2oc(C=C3NC(=O)NC3=O)cc2Br)cc1']
8006_5812	Clc1ccc(CSc2nnnn2c2ccccc2)cc1		['Clc1ccc(CSc2nnnn2c2ccccc2)cc1']
2180_0282	Oc1ccccc1C=NNC(=O)COc1ccc(Cl)cc1		['Oc1ccccc1C=NNC(=O)COc1ccc(Cl)cc1']
3388_0871	O=C(Nc1nnc(CSCc2ccccc2)s1)c1cccs1		['O=C(Nc1nnc(CSCc2ccccc2)s1)c1cccs1']
5895_0010	Oc1ccc(C=C2C(=O)ON=C2c2ccc(Cl)cc2)cc1		['Oc1ccc(C=C2C(=O)ON=C2c2ccc(Cl)cc2)cc1']
5275_0031	CCCC(=O)NC(c1ccccc1)c1cc(Cl)c2cccnc2c1O		['CCCC(=O)NC(c1ccccc1)c1cc(Cl)c2cccnc2c1O']
8005_8620	Oc1ccc2ccccc2c1C=NNc1nc(cs1)c1ccccc1		['Oc1ccc2ccccc2c1C=NNc1nc(cs1)c1ccccc1']
0896_4285	Oc1ccccc1C=NNC(=O)C(=O)NN=Cc1ccccc1O		['Oc1ccccc1C=NNC(=O)C(=O)NN=Cc1ccccc1O']
3254_0603	Oc1ccc(C=NNC(=O)CSc2nnc(c3ccc(Cl)cc3)n2c2ccccc2)cc1O		['Oc1ccc(C=NNC(=O)CSc2nnc(c3ccc(Cl)cc3)n2c2ccccc2)cc1O']
3330_3565	Clc1ccc(cc1)C(=O)Nc1c2CSCc2nn1c1ccccc1		['Clc1ccc(cc1)C(=O)Nc1c2CSCc2nn1c1ccccc1']
5298_5553	CC1(C)CC(=O)c2sc(NC(=O)C=Cc3ccccc3Cl)nc2C1		['CC1(C)CC(=O)c2sc(NC(=O)C=Cc3ccccc3Cl)nc2C1']
3332_1138	COC(=O)CN1C(Nc2ccc(Br)cc2C1c1ccccc1)c1ccc(O)cc1		['COC(=O)CN1C(Nc2ccc(Br)cc2C1c1ccccc1)c1ccc(O)cc1']
C444_2160	CCC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N1CCC(=CC1)c1ccccc1		['CCC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N1CCC(=CC1)c1ccccc1']
Benzyl_benzoate	O=[C]([O][C][c]1[c][c][c][c][c]1)[c]2[c][c][c][c][c]2		['O=[C]([O][C][c]1[c][c][c][c][c]1)[c]2[c][c][c][c][c]2']
8003_2415	Cc1ccc(OCc2ccc(cc2)C(=O)NN=Cc2ccccc2O)cc1		['Cc1ccc(OCc2ccc(cc2)C(=O)NN=Cc2ccccc2O)cc1']
Indirubin	O=[C]1[N][c]2[c][c][c][c][c]2\[C]1=[C]3\[N][c]4[c][c][c][c][c]4[C]3=O		['O=[C]1[N][c]2[c][c][c][c][c]2\\[C]1=[C]3\\[N][c]4[c][c][c][c][c]4[C]3=O']
0389_1021	COc1ccc(cc1)C(=O)Nc1nc(cs1)c1ccccc1OC		['COc1ccc(cc1)C(=O)Nc1nc(cs1)c1ccccc1OC']
6049_2574	CCOc1ccccc1c1cc(C(=O)Nc2ccc(cc2)S(=O)(=O)N)c2ccccc2n1		['CCOc1ccccc1c1cc(C(=O)Nc2ccc(cc2)S(=O)(=O)N)c2ccccc2n1']
